"AllTRLs_ID","date","predicted","actual","Trail_name"
40,"2017-04-16",54.73,57.5,"Snoqualmie Lake"
42,"2017-04-16",73.44,NA,"CCC"
43,"2017-04-16",105.98,NA,"Middle Fork Lake"
44,"2017-04-16",65.41,NA,"Pratt River"
62,"2017-04-16",65.41,NA,"Pratt Lake"
64,"2017-04-16",66.85,NA,"Melakwa Lake Trail"
66,"2017-04-16",65.41,NA,"Kaleetan Lake"
90,"2017-04-16",183.27,NA,"Mailbox Peak"
91,"2017-04-16",65.41,NA,"Boulder Garden"
93,"2017-04-16",262.8,NA,"Mt. Si"
94,"2017-04-16",92.71,NA,"Teneriffe"
95,"2017-04-16",65.41,NA,"Granite Creek"
96,"2017-04-16",90.8,NA,"Little Si"
97,"2017-04-16",65.41,NA,"Thompson Lake"
98,"2017-04-16",65.41,NA,"CCC Trail (DNR)"
99,"2017-04-16",67.42,NA,"High Lakes"
100,"2017-04-16",65.41,NA,"Williams Lake"
101,"2017-04-16",65.41,NA,"Rock Creek"
102,"2017-04-16",65.41,NA,"Nordrum Lake"
103,"2017-04-16",65.41,NA,"Hester Lake"
104,"2017-04-16",65.41,NA,"Granite Creak Connector"
105,"2017-04-16",67.42,NA,"Dutch Miller Gap"
5,"2017-04-23",10.64,NA,"Dingford Creek"
6,"2017-04-23",315.59,NA,"Snow Lake"
38,"2017-04-23",52.75,NA,"Quartz Creek"
39,"2017-04-23",52.75,NA,"Marten Lake"
40,"2017-04-23",50.8,78,"Snoqualmie Lake"
42,"2017-04-23",62.19,NA,"CCC"
43,"2017-04-23",73.22,NA,"Middle Fork Lake"
44,"2017-04-23",55.95,NA,"Pratt River"
62,"2017-04-23",57.2,NA,"Pratt Lake"
64,"2017-04-23",55.73,NA,"Melakwa Lake Trail"
66,"2017-04-23",52.75,NA,"Kaleetan Lake"
90,"2017-04-23",119.28,NA,"Mailbox Peak"
91,"2017-04-23",62.36,NA,"Boulder Garden"
93,"2017-04-23",238.54,NA,"Mt. Si"
94,"2017-04-23",75.95,NA,"Teneriffe"
95,"2017-04-23",55.54,NA,"Granite Creek"
96,"2017-04-23",70.45,NA,"Little Si"
97,"2017-04-23",55.54,NA,"Thompson Lake"
98,"2017-04-23",52.75,NA,"CCC Trail (DNR)"
99,"2017-04-23",52.75,NA,"High Lakes"
100,"2017-04-23",52.75,NA,"Williams Lake"
101,"2017-04-23",52.75,NA,"Rock Creek"
102,"2017-04-23",52.75,NA,"Nordrum Lake"
103,"2017-04-23",52.75,NA,"Hester Lake"
104,"2017-04-23",55.54,NA,"Granite Creak Connector"
105,"2017-04-23",52.75,NA,"Dutch Miller Gap"
5,"2017-04-30",10.55,NA,"Dingford Creek"
6,"2017-04-30",440.35,NA,"Snow Lake"
38,"2017-04-30",52.75,NA,"Quartz Creek"
39,"2017-04-30",52.75,NA,"Marten Lake"
40,"2017-04-30",44.37,73,"Snoqualmie Lake"
42,"2017-04-30",52.75,NA,"CCC"
43,"2017-04-30",78.38,NA,"Middle Fork Lake"
44,"2017-04-30",62.19,NA,"Pratt River"
62,"2017-04-30",75.53,NA,"Pratt Lake"
64,"2017-04-30",60.2,NA,"Melakwa Lake Trail"
66,"2017-04-30",52.75,NA,"Kaleetan Lake"
90,"2017-04-30",205.67,NA,"Mailbox Peak"
91,"2017-04-30",52.75,NA,"Boulder Garden"
93,"2017-04-30",206.36,NA,"Mt. Si"
94,"2017-04-30",57.2,NA,"Teneriffe"
95,"2017-04-30",52.75,NA,"Granite Creek"
96,"2017-04-30",52.75,NA,"Little Si"
97,"2017-04-30",52.75,NA,"Thompson Lake"
98,"2017-04-30",52.75,NA,"CCC Trail (DNR)"
99,"2017-04-30",58.67,NA,"High Lakes"
100,"2017-04-30",52.75,NA,"Williams Lake"
101,"2017-04-30",52.75,NA,"Rock Creek"
102,"2017-04-30",52.75,NA,"Nordrum Lake"
103,"2017-04-30",52.75,NA,"Hester Lake"
104,"2017-04-30",52.75,NA,"Granite Creak Connector"
105,"2017-04-30",52.75,NA,"Dutch Miller Gap"
5,"2017-05-07",10.62,NA,"Dingford Creek"
6,"2017-05-07",313.66,NA,"Snow Lake"
38,"2017-05-07",53.39,NA,"Quartz Creek"
39,"2017-05-07",53.39,NA,"Marten Lake"
40,"2017-05-07",45.14,126.5,"Snoqualmie Lake"
42,"2017-05-07",68.74,NA,"CCC"
43,"2017-05-07",76.93,NA,"Middle Fork Lake"
44,"2017-05-07",53.39,NA,"Pratt River"
62,"2017-05-07",61.9,NA,"Pratt Lake"
64,"2017-05-07",55.86,NA,"Melakwa Lake Trail"
66,"2017-05-07",53.39,NA,"Kaleetan Lake"
90,"2017-05-07",274.75,NA,"Mailbox Peak"
91,"2017-05-07",63.11,NA,"Boulder Garden"
93,"2017-05-07",255.85,NA,"Mt. Si"
94,"2017-05-07",62.93,NA,"Teneriffe"
95,"2017-05-07",55.27,NA,"Granite Creek"
96,"2017-05-07",75.96,NA,"Little Si"
97,"2017-05-07",57.57,NA,"Thompson Lake"
98,"2017-05-07",53.39,NA,"CCC Trail (DNR)"
99,"2017-05-07",53.39,NA,"High Lakes"
100,"2017-05-07",53.39,NA,"Williams Lake"
101,"2017-05-07",53.39,NA,"Rock Creek"
102,"2017-05-07",53.39,NA,"Nordrum Lake"
103,"2017-05-07",53.39,NA,"Hester Lake"
104,"2017-05-07",55.27,NA,"Granite Creak Connector"
105,"2017-05-07",53.39,NA,"Dutch Miller Gap"
5,"2017-05-14",12.88,NA,"Dingford Creek"
6,"2017-05-14",397.66,NA,"Snow Lake"
38,"2017-05-14",53.39,NA,"Quartz Creek"
39,"2017-05-14",53.39,NA,"Marten Lake"
40,"2017-05-14",38.66,63,"Snoqualmie Lake"
42,"2017-05-14",53.39,NA,"CCC"
43,"2017-05-14",105.24,NA,"Middle Fork Lake"
44,"2017-05-14",72.27,NA,"Pratt River"
62,"2017-05-14",57.2,NA,"Pratt Lake"
64,"2017-05-14",79.8,NA,"Melakwa Lake Trail"
66,"2017-05-14",53.39,NA,"Kaleetan Lake"
90,"2017-05-14",158.38,NA,"Mailbox Peak"
91,"2017-05-14",53.39,NA,"Boulder Garden"
93,"2017-05-14",167.38,NA,"Mt. Si"
94,"2017-05-14",62.93,NA,"Teneriffe"
95,"2017-05-14",53.39,NA,"Granite Creek"
96,"2017-05-14",60.05,NA,"Little Si"
97,"2017-05-14",54.46,NA,"Thompson Lake"
98,"2017-05-14",53.39,NA,"CCC Trail (DNR)"
99,"2017-05-14",53.39,NA,"High Lakes"
100,"2017-05-14",53.39,NA,"Williams Lake"
101,"2017-05-14",53.39,NA,"Rock Creek"
102,"2017-05-14",53.39,NA,"Nordrum Lake"
103,"2017-05-14",62.93,NA,"Hester Lake"
104,"2017-05-14",53.39,NA,"Granite Creak Connector"
105,"2017-05-14",53.39,NA,"Dutch Miller Gap"
5,"2017-05-21",10.7,NA,"Dingford Creek"
6,"2017-05-21",536.06,NA,"Snow Lake"
38,"2017-05-21",53.39,NA,"Quartz Creek"
39,"2017-05-21",53.39,NA,"Marten Lake"
40,"2017-05-21",87.93,234.5,"Snoqualmie Lake"
42,"2017-05-21",56.62,NA,"CCC"
43,"2017-05-21",91.16,NA,"Middle Fork Lake"
44,"2017-05-21",54.1,NA,"Pratt River"
62,"2017-05-21",54.46,NA,"Pratt Lake"
64,"2017-05-21",60.5,NA,"Melakwa Lake Trail"
66,"2017-05-21",53.39,NA,"Kaleetan Lake"
90,"2017-05-21",334.55,NA,"Mailbox Peak"
91,"2017-05-21",53.39,NA,"Boulder Garden"
93,"2017-05-21",361.75,NA,"Mt. Si"
94,"2017-05-21",63.31,NA,"Teneriffe"
95,"2017-05-21",53.39,NA,"Granite Creek"
96,"2017-05-21",69.08,NA,"Little Si"
97,"2017-05-21",55.66,NA,"Thompson Lake"
98,"2017-05-21",53.39,NA,"CCC Trail (DNR)"
99,"2017-05-21",53.39,NA,"High Lakes"
100,"2017-05-21",53.39,NA,"Williams Lake"
101,"2017-05-21",53.39,NA,"Rock Creek"
102,"2017-05-21",53.39,NA,"Nordrum Lake"
103,"2017-05-21",53.39,NA,"Hester Lake"
104,"2017-05-21",53.39,NA,"Granite Creak Connector"
105,"2017-05-21",53.39,NA,"Dutch Miller Gap"
5,"2017-05-28",20.2,32.5,"Dingford Creek"
6,"2017-05-28",854.29,NA,"Snow Lake"
38,"2017-05-28",75.8,NA,"Quartz Creek"
39,"2017-05-28",75.8,NA,"Marten Lake"
40,"2017-05-28",197.52,463.5,"Snoqualmie Lake"
42,"2017-05-28",95.86,NA,"CCC"
43,"2017-05-28",135.95,NA,"Middle Fork Lake"
44,"2017-05-28",75.8,NA,"Pratt River"
62,"2017-05-28",105.76,NA,"Pratt Lake"
64,"2017-05-28",97.37,NA,"Melakwa Lake Trail"
66,"2017-05-28",75.8,NA,"Kaleetan Lake"
90,"2017-05-28",443.96,NA,"Mailbox Peak"
91,"2017-05-28",105.58,NA,"Boulder Garden"
93,"2017-05-28",282.52,NA,"Mt. Si"
94,"2017-05-28",97.09,NA,"Teneriffe"
95,"2017-05-28",75.8,NA,"Granite Creek"
96,"2017-05-28",176.98,NA,"Little Si"
97,"2017-05-28",75.8,NA,"Thompson Lake"
98,"2017-05-28",75.8,NA,"CCC Trail (DNR)"
99,"2017-05-28",75.8,NA,"High Lakes"
100,"2017-05-28",75.8,NA,"Williams Lake"
101,"2017-05-28",75.8,NA,"Rock Creek"
102,"2017-05-28",75.8,NA,"Nordrum Lake"
103,"2017-05-28",85.51,NA,"Hester Lake"
104,"2017-05-28",75.8,NA,"Granite Creak Connector"
105,"2017-05-28",75.8,NA,"Dutch Miller Gap"
5,"2017-06-04",20.17,32.5,"Dingford Creek"
6,"2017-06-04",495.6,427,"Snow Lake"
38,"2017-06-04",80.31,NA,"Quartz Creek"
39,"2017-06-04",94.62,NA,"Marten Lake"
40,"2017-06-04",131.04,248,"Snoqualmie Lake"
42,"2017-06-04",84.46,NA,"CCC"
43,"2017-06-04",100.98,NA,"Middle Fork Lake"
44,"2017-06-04",94.36,NA,"Pratt River"
62,"2017-06-04",91.33,NA,"Pratt Lake"
64,"2017-06-04",93.41,NA,"Melakwa Lake Trail"
66,"2017-06-04",80.31,NA,"Kaleetan Lake"
90,"2017-06-04",369.39,NA,"Mailbox Peak"
91,"2017-06-04",94.36,NA,"Boulder Garden"
93,"2017-06-04",324.26,NA,"Mt. Si"
94,"2017-06-04",135.74,NA,"Teneriffe"
95,"2017-06-04",80.31,NA,"Granite Creek"
96,"2017-06-04",133.05,NA,"Little Si"
97,"2017-06-04",80.31,NA,"Thompson Lake"
98,"2017-06-04",80.31,NA,"CCC Trail (DNR)"
99,"2017-06-04",80.31,NA,"High Lakes"
100,"2017-06-04",80.31,NA,"Williams Lake"
101,"2017-06-04",80.31,NA,"Rock Creek"
102,"2017-06-04",80.31,NA,"Nordrum Lake"
103,"2017-06-04",94.36,NA,"Hester Lake"
104,"2017-06-04",80.31,NA,"Granite Creak Connector"
105,"2017-06-04",80.31,NA,"Dutch Miller Gap"
5,"2017-06-11",21.3,30.5,"Dingford Creek"
6,"2017-06-11",715.6,491.5,"Snow Lake"
38,"2017-06-11",80.31,NA,"Quartz Creek"
39,"2017-06-11",85.06,NA,"Marten Lake"
40,"2017-06-11",165.74,248.5,"Snoqualmie Lake"
42,"2017-06-11",80.31,NA,"CCC"
43,"2017-06-11",128.86,NA,"Middle Fork Lake"
44,"2017-06-11",93.71,NA,"Pratt River"
62,"2017-06-11",120.97,NA,"Pratt Lake"
64,"2017-06-11",108.67,NA,"Melakwa Lake Trail"
66,"2017-06-11",80.31,NA,"Kaleetan Lake"
90,"2017-06-11",283.66,NA,"Mailbox Peak"
91,"2017-06-11",94.36,NA,"Boulder Garden"
93,"2017-06-11",394.35,NA,"Mt. Si"
94,"2017-06-11",131.7,NA,"Teneriffe"
95,"2017-06-11",80.31,NA,"Granite Creek"
96,"2017-06-11",113.05,NA,"Little Si"
97,"2017-06-11",80.31,NA,"Thompson Lake"
98,"2017-06-11",80.31,NA,"CCC Trail (DNR)"
99,"2017-06-11",80.31,NA,"High Lakes"
100,"2017-06-11",80.31,NA,"Williams Lake"
101,"2017-06-11",80.31,NA,"Rock Creek"
102,"2017-06-11",80.31,NA,"Nordrum Lake"
103,"2017-06-11",80.31,NA,"Hester Lake"
104,"2017-06-11",80.31,NA,"Granite Creak Connector"
105,"2017-06-11",80.31,NA,"Dutch Miller Gap"
5,"2017-06-18",16.51,37,"Dingford Creek"
6,"2017-06-18",786.96,569,"Snow Lake"
38,"2017-06-18",80.31,NA,"Quartz Creek"
39,"2017-06-18",84.72,NA,"Marten Lake"
40,"2017-06-18",99.45,291,"Snoqualmie Lake"
42,"2017-06-18",83.29,NA,"CCC"
43,"2017-06-18",150.74,NA,"Middle Fork Lake"
44,"2017-06-18",120.75,NA,"Pratt River"
62,"2017-06-18",152.64,NA,"Pratt Lake"
64,"2017-06-18",171.18,NA,"Melakwa Lake Trail"
66,"2017-06-18",80.31,NA,"Kaleetan Lake"
90,"2017-06-18",298.47,NA,"Mailbox Peak"
91,"2017-06-18",94.36,NA,"Boulder Garden"
93,"2017-06-18",303.19,NA,"Mt. Si"
94,"2017-06-18",99.67,NA,"Teneriffe"
95,"2017-06-18",80.31,NA,"Granite Creek"
96,"2017-06-18",80.31,NA,"Little Si"
97,"2017-06-18",80.31,NA,"Thompson Lake"
98,"2017-06-18",80.31,NA,"CCC Trail (DNR)"
99,"2017-06-18",80.31,NA,"High Lakes"
100,"2017-06-18",80.31,NA,"Williams Lake"
101,"2017-06-18",80.31,NA,"Rock Creek"
102,"2017-06-18",80.31,NA,"Nordrum Lake"
103,"2017-06-18",80.31,NA,"Hester Lake"
104,"2017-06-18",80.31,NA,"Granite Creak Connector"
105,"2017-06-18",89.28,NA,"Dutch Miller Gap"
5,"2017-06-25",19.78,76,"Dingford Creek"
6,"2017-06-25",1218.56,1080.5,"Snow Lake"
38,"2017-06-25",80.31,NA,"Quartz Creek"
39,"2017-06-25",89.28,NA,"Marten Lake"
40,"2017-06-25",170.88,405,"Snoqualmie Lake"
42,"2017-06-25",83.07,NA,"CCC"
43,"2017-06-25",124.28,NA,"Middle Fork Lake"
44,"2017-06-25",86.92,NA,"Pratt River"
62,"2017-06-25",196.41,NA,"Pratt Lake"
64,"2017-06-25",192.58,NA,"Melakwa Lake Trail"
66,"2017-06-25",94.62,NA,"Kaleetan Lake"
90,"2017-06-25",256.06,NA,"Mailbox Peak"
91,"2017-06-25",80.31,NA,"Boulder Garden"
93,"2017-06-25",250.55,NA,"Mt. Si"
94,"2017-06-25",94.62,NA,"Teneriffe"
95,"2017-06-25",80.31,NA,"Granite Creek"
96,"2017-06-25",116.52,NA,"Little Si"
97,"2017-06-25",80.31,NA,"Thompson Lake"
98,"2017-06-25",80.31,NA,"CCC Trail (DNR)"
99,"2017-06-25",80.31,NA,"High Lakes"
100,"2017-06-25",80.31,NA,"Williams Lake"
101,"2017-06-25",80.31,NA,"Rock Creek"
102,"2017-06-25",80.31,NA,"Nordrum Lake"
103,"2017-06-25",94.62,NA,"Hester Lake"
104,"2017-06-25",80.31,NA,"Granite Creak Connector"
105,"2017-06-25",98.92,NA,"Dutch Miller Gap"
5,"2017-07-02",25.05,71,"Dingford Creek"
6,"2017-07-02",2162.87,2314.5,"Snow Lake"
38,"2017-07-02",96.65,NA,"Quartz Creek"
39,"2017-07-02",103.27,NA,"Marten Lake"
40,"2017-07-02",192.49,NA,"Snoqualmie Lake"
42,"2017-07-02",96.65,NA,"CCC"
43,"2017-07-02",115.72,NA,"Middle Fork Lake"
44,"2017-07-02",104.81,NA,"Pratt River"
62,"2017-07-02",165.18,NA,"Pratt Lake"
64,"2017-07-02",296.58,NA,"Melakwa Lake Trail"
66,"2017-07-02",135.96,NA,"Kaleetan Lake"
90,"2017-07-02",475.68,NA,"Mailbox Peak"
91,"2017-07-02",96.65,NA,"Boulder Garden"
93,"2017-07-02",393.67,NA,"Mt. Si"
94,"2017-07-02",115.47,NA,"Teneriffe"
95,"2017-07-02",103.32,NA,"Granite Creek"
96,"2017-07-02",133.89,NA,"Little Si"
97,"2017-07-02",96.65,NA,"Thompson Lake"
98,"2017-07-02",96.65,NA,"CCC Trail (DNR)"
99,"2017-07-02",97.78,NA,"High Lakes"
100,"2017-07-02",96.65,NA,"Williams Lake"
101,"2017-07-02",96.65,NA,"Rock Creek"
102,"2017-07-02",96.65,NA,"Nordrum Lake"
103,"2017-07-02",96.65,NA,"Hester Lake"
104,"2017-07-02",103.32,NA,"Granite Creak Connector"
105,"2017-07-02",143.94,NA,"Dutch Miller Gap"
5,"2017-07-09",35.52,31.5,"Dingford Creek"
6,"2017-07-09",5536.9,NA,"Snow Lake"
38,"2017-07-09",138.79,NA,"Quartz Creek"
39,"2017-07-09",157.51,NA,"Marten Lake"
40,"2017-07-09",181.9,NA,"Snoqualmie Lake"
42,"2017-07-09",138.79,NA,"CCC"
43,"2017-07-09",242.33,NA,"Middle Fork Lake"
44,"2017-07-09",202.52,NA,"Pratt River"
62,"2017-07-09",241.85,NA,"Pratt Lake"
64,"2017-07-09",591.81,NA,"Melakwa Lake Trail"
66,"2017-07-09",171.75,NA,"Kaleetan Lake"
90,"2017-07-09",439.28,NA,"Mailbox Peak"
91,"2017-07-09",163.09,NA,"Boulder Garden"
93,"2017-07-09",285.16,NA,"Mt. Si"
94,"2017-07-09",154.67,NA,"Teneriffe"
95,"2017-07-09",138.79,NA,"Granite Creek"
96,"2017-07-09",138.79,NA,"Little Si"
97,"2017-07-09",138.79,NA,"Thompson Lake"
98,"2017-07-09",138.79,NA,"CCC Trail (DNR)"
99,"2017-07-09",153.7,NA,"High Lakes"
100,"2017-07-09",138.79,NA,"Williams Lake"
101,"2017-07-09",138.79,NA,"Rock Creek"
102,"2017-07-09",138.79,NA,"Nordrum Lake"
103,"2017-07-09",138.79,NA,"Hester Lake"
104,"2017-07-09",138.79,NA,"Granite Creak Connector"
105,"2017-07-09",138.79,NA,"Dutch Miller Gap"
5,"2017-07-16",30.71,38,"Dingford Creek"
6,"2017-07-16",4905.31,NA,"Snow Lake"
38,"2017-07-16",138.79,NA,"Quartz Creek"
39,"2017-07-16",163.09,NA,"Marten Lake"
40,"2017-07-16",206.98,NA,"Snoqualmie Lake"
42,"2017-07-16",195.1,NA,"CCC"
43,"2017-07-16",174.64,NA,"Middle Fork Lake"
44,"2017-07-16",150.21,NA,"Pratt River"
62,"2017-07-16",186.52,NA,"Pratt Lake"
64,"2017-07-16",495.59,NA,"Melakwa Lake Trail"
66,"2017-07-16",168.75,NA,"Kaleetan Lake"
90,"2017-07-16",516.14,NA,"Mailbox Peak"
91,"2017-07-16",163.09,NA,"Boulder Garden"
93,"2017-07-16",451.36,NA,"Mt. Si"
94,"2017-07-16",163.09,NA,"Teneriffe"
95,"2017-07-16",138.79,NA,"Granite Creek"
96,"2017-07-16",154.74,NA,"Little Si"
97,"2017-07-16",140.82,NA,"Thompson Lake"
98,"2017-07-16",138.79,NA,"CCC Trail (DNR)"
99,"2017-07-16",167.02,NA,"High Lakes"
100,"2017-07-16",138.79,NA,"Williams Lake"
101,"2017-07-16",138.79,NA,"Rock Creek"
102,"2017-07-16",138.79,NA,"Nordrum Lake"
103,"2017-07-16",138.79,NA,"Hester Lake"
104,"2017-07-16",138.79,NA,"Granite Creak Connector"
105,"2017-07-16",158.72,NA,"Dutch Miller Gap"
5,"2017-07-23",29.41,68.5,"Dingford Creek"
6,"2017-07-23",4686.22,NA,"Snow Lake"
38,"2017-07-23",138.79,NA,"Quartz Creek"
39,"2017-07-23",138.79,NA,"Marten Lake"
40,"2017-07-23",198.09,NA,"Snoqualmie Lake"
42,"2017-07-23",138.79,NA,"CCC"
43,"2017-07-23",169.95,NA,"Middle Fork Lake"
44,"2017-07-23",190.83,NA,"Pratt River"
62,"2017-07-23",269.16,NA,"Pratt Lake"
64,"2017-07-23",384.88,NA,"Melakwa Lake Trail"
66,"2017-07-23",141.45,NA,"Kaleetan Lake"
90,"2017-07-23",349.95,NA,"Mailbox Peak"
91,"2017-07-23",138.79,NA,"Boulder Garden"
93,"2017-07-23",466.15,NA,"Mt. Si"
94,"2017-07-23",193.56,NA,"Teneriffe"
95,"2017-07-23",138.79,NA,"Granite Creek"
96,"2017-07-23",150.03,NA,"Little Si"
97,"2017-07-23",140.56,NA,"Thompson Lake"
98,"2017-07-23",138.79,NA,"CCC Trail (DNR)"
99,"2017-07-23",189.96,NA,"High Lakes"
100,"2017-07-23",138.79,NA,"Williams Lake"
101,"2017-07-23",162.65,NA,"Rock Creek"
102,"2017-07-23",138.79,NA,"Nordrum Lake"
103,"2017-07-23",138.79,NA,"Hester Lake"
104,"2017-07-23",138.79,NA,"Granite Creak Connector"
105,"2017-07-23",143.48,NA,"Dutch Miller Gap"
5,"2017-07-30",33.55,35.5,"Dingford Creek"
6,"2017-07-30",5151.99,NA,"Snow Lake"
38,"2017-07-30",138.79,NA,"Quartz Creek"
39,"2017-07-30",138.79,NA,"Marten Lake"
40,"2017-07-30",154.8,NA,"Snoqualmie Lake"
42,"2017-07-30",145.83,NA,"CCC"
43,"2017-07-30",207.45,NA,"Middle Fork Lake"
44,"2017-07-30",162.65,NA,"Pratt River"
62,"2017-07-30",235.85,NA,"Pratt Lake"
64,"2017-07-30",571.42,NA,"Melakwa Lake Trail"
66,"2017-07-30",138.79,NA,"Kaleetan Lake"
90,"2017-07-30",326.31,NA,"Mailbox Peak"
91,"2017-07-30",146.28,NA,"Boulder Garden"
93,"2017-07-30",414.61,NA,"Mt. Si"
94,"2017-07-30",138.79,NA,"Teneriffe"
95,"2017-07-30",138.79,NA,"Granite Creek"
96,"2017-07-30",202.52,NA,"Little Si"
97,"2017-07-30",138.79,NA,"Thompson Lake"
98,"2017-07-30",138.79,NA,"CCC Trail (DNR)"
99,"2017-07-30",192.01,NA,"High Lakes"
100,"2017-07-30",138.79,NA,"Williams Lake"
101,"2017-07-30",138.79,NA,"Rock Creek"
102,"2017-07-30",138.79,NA,"Nordrum Lake"
103,"2017-07-30",157.72,NA,"Hester Lake"
104,"2017-07-30",138.79,NA,"Granite Creak Connector"
105,"2017-07-30",141.45,NA,"Dutch Miller Gap"
5,"2017-08-06",26.51,43,"Dingford Creek"
6,"2017-08-06",4512.93,NA,"Snow Lake"
38,"2017-08-06",127.93,NA,"Quartz Creek"
39,"2017-08-06",127.93,NA,"Marten Lake"
40,"2017-08-06",168.73,NA,"Snoqualmie Lake"
42,"2017-08-06",127.93,NA,"CCC"
43,"2017-08-06",127.93,NA,"Middle Fork Lake"
44,"2017-08-06",129.7,NA,"Pratt River"
62,"2017-08-06",161.11,NA,"Pratt Lake"
64,"2017-08-06",319.22,NA,"Melakwa Lake Trail"
66,"2017-08-06",151.97,NA,"Kaleetan Lake"
90,"2017-08-06",301.24,NA,"Mailbox Peak"
91,"2017-08-06",127.93,NA,"Boulder Garden"
93,"2017-08-06",266.99,NA,"Mt. Si"
94,"2017-08-06",127.93,NA,"Teneriffe"
95,"2017-08-06",127.93,NA,"Granite Creek"
96,"2017-08-06",150.37,NA,"Little Si"
97,"2017-08-06",127.93,NA,"Thompson Lake"
98,"2017-08-06",127.93,NA,"CCC Trail (DNR)"
99,"2017-08-06",144.49,NA,"High Lakes"
100,"2017-08-06",127.93,NA,"Williams Lake"
101,"2017-08-06",127.93,NA,"Rock Creek"
102,"2017-08-06",127.93,NA,"Nordrum Lake"
103,"2017-08-06",127.93,NA,"Hester Lake"
104,"2017-08-06",127.93,NA,"Granite Creak Connector"
105,"2017-08-06",150.37,NA,"Dutch Miller Gap"
5,"2017-08-13",31.41,22,"Dingford Creek"
6,"2017-08-13",4129.91,2797.5,"Snow Lake"
38,"2017-08-13",127.93,NA,"Quartz Creek"
39,"2017-08-13",127.93,NA,"Marten Lake"
40,"2017-08-13",181.52,NA,"Snoqualmie Lake"
42,"2017-08-13",127.93,NA,"CCC"
43,"2017-08-13",173.43,NA,"Middle Fork Lake"
44,"2017-08-13",127.93,NA,"Pratt River"
62,"2017-08-13",156.35,NA,"Pratt Lake"
64,"2017-08-13",402.86,NA,"Melakwa Lake Trail"
66,"2017-08-13",169.66,NA,"Kaleetan Lake"
90,"2017-08-13",338.9,NA,"Mailbox Peak"
91,"2017-08-13",127.93,NA,"Boulder Garden"
93,"2017-08-13",226.67,NA,"Mt. Si"
94,"2017-08-13",164.75,NA,"Teneriffe"
95,"2017-08-13",127.93,NA,"Granite Creek"
96,"2017-08-13",177.59,NA,"Little Si"
97,"2017-08-13",127.93,NA,"Thompson Lake"
98,"2017-08-13",127.93,NA,"CCC Trail (DNR)"
99,"2017-08-13",181.33,NA,"High Lakes"
100,"2017-08-13",127.93,NA,"Williams Lake"
101,"2017-08-13",127.93,NA,"Rock Creek"
102,"2017-08-13",127.93,NA,"Nordrum Lake"
103,"2017-08-13",150.37,NA,"Hester Lake"
104,"2017-08-13",127.93,NA,"Granite Creak Connector"
105,"2017-08-13",127.93,NA,"Dutch Miller Gap"
5,"2017-08-20",27.18,21,"Dingford Creek"
6,"2017-08-20",4918.53,2842,"Snow Lake"
38,"2017-08-20",127.93,NA,"Quartz Creek"
39,"2017-08-20",169.66,NA,"Marten Lake"
40,"2017-08-20",142.19,NA,"Snoqualmie Lake"
42,"2017-08-20",132.61,NA,"CCC"
43,"2017-08-20",206.45,NA,"Middle Fork Lake"
44,"2017-08-20",127.93,NA,"Pratt River"
62,"2017-08-20",131.3,NA,"Pratt Lake"
64,"2017-08-20",249.15,NA,"Melakwa Lake Trail"
66,"2017-08-20",127.93,NA,"Kaleetan Lake"
90,"2017-08-20",342.03,NA,"Mailbox Peak"
91,"2017-08-20",127.93,NA,"Boulder Garden"
93,"2017-08-20",307.32,NA,"Mt. Si"
94,"2017-08-20",127.93,NA,"Teneriffe"
95,"2017-08-20",127.93,NA,"Granite Creek"
96,"2017-08-20",135.39,NA,"Little Si"
97,"2017-08-20",127.93,NA,"Thompson Lake"
98,"2017-08-20",127.93,NA,"CCC Trail (DNR)"
99,"2017-08-20",186.98,NA,"High Lakes"
100,"2017-08-20",127.93,NA,"Williams Lake"
101,"2017-08-20",127.93,NA,"Rock Creek"
102,"2017-08-20",127.93,NA,"Nordrum Lake"
103,"2017-08-20",127.93,NA,"Hester Lake"
104,"2017-08-20",127.93,NA,"Granite Creak Connector"
105,"2017-08-20",138.31,NA,"Dutch Miller Gap"
5,"2017-08-27",25.93,30,"Dingford Creek"
6,"2017-08-27",5542.43,NA,"Snow Lake"
38,"2017-08-27",127.93,NA,"Quartz Creek"
39,"2017-08-27",134.84,NA,"Marten Lake"
40,"2017-08-27",122.02,NA,"Snoqualmie Lake"
42,"2017-08-27",127.93,NA,"CCC"
43,"2017-08-27",235.35,NA,"Middle Fork Lake"
44,"2017-08-27",134.84,NA,"Pratt River"
62,"2017-08-27",182.86,NA,"Pratt Lake"
64,"2017-08-27",229.51,NA,"Melakwa Lake Trail"
66,"2017-08-27",159.9,NA,"Kaleetan Lake"
90,"2017-08-27",359.04,NA,"Mailbox Peak"
91,"2017-08-27",127.93,NA,"Boulder Garden"
93,"2017-08-27",324.89,NA,"Mt. Si"
94,"2017-08-27",127.93,NA,"Teneriffe"
95,"2017-08-27",127.93,NA,"Granite Creek"
96,"2017-08-27",180.36,NA,"Little Si"
97,"2017-08-27",127.93,NA,"Thompson Lake"
98,"2017-08-27",127.93,NA,"CCC Trail (DNR)"
99,"2017-08-27",169.13,NA,"High Lakes"
100,"2017-08-27",127.93,NA,"Williams Lake"
101,"2017-08-27",127.93,NA,"Rock Creek"
102,"2017-08-27",127.93,NA,"Nordrum Lake"
103,"2017-08-27",127.93,NA,"Hester Lake"
